Date,Openings,Hires,Labor_Force,Unemployment_Rate,Hourly_Wage,LH_Employment,State,ln_Wage,Hiring_Rate,Friction_Proxy,LH_Share
2016-07-01,611.0,574.0,19064645.0,5.5,28.83,14275.5,CA,3.3614165116503107,0.030108087509628425,0.0019407652227460832,0.0007487944307381543
2016-08-01,628.0,569.0,19082707.0,5.5,28.96,14344.1,CA,3.365915567517516,0.02981757252783895,0.0030918045327636167,0.0007516805660748236
2016-09-01,676.0,525.0,19097439.0,5.5,29.22,14432.5,CA,3.3748534063225533,0.02749059703764468,0.007906819338446376,0.0007557296033253464
2016-10-01,664.0,536.0,19107156.0,5.5,29.6,14585.5,CA,3.3877743613300146,0.02805231715279867,0.006699060812608637,0.0007633527459554943
2016-11-01,749.0,569.0,19113583.0,5.4,29.33,14690.9,CA,3.3786108829893595,0.029769405349065112,0.009417386577911635,0.0007686104693191224
2016-12-01,654.0,583.0,19121219.0,5.4,29.51,14708.1,CA,3.3847291889548483,0.03048968792209325,0.0037131523884538953,0.0007692030513326583
2017-01-01,608.0,613.0,19132994.0,5.3,29.94,14422.7,CA,3.3991953789914824,0.03203889574208825,-0.00026132867652600526,0.0007538130205863233
2017-02-01,618.0,560.0,19148790.0,5.1,29.8,14525.0,CA,3.3945083935113587,0.02924466767874106,0.0030289120095838952,0.0007585335679173462
2017-03-01,621.0,562.0,19166879.0,5.0,29.62,14595.7,CA,3.3884498088396526,0.0293214143001581,0.003078226768166064,0.0007615063464427359
2017-04-01,636.0,535.0,19187319.0,5.0,30.07,14642.3,CA,3.4035279970004377,0.02788299918294995,0.005263893303697093,0.0007631238110962766
2017-05-01,660.0,548.0,19207735.0,4.9,29.82,14716.3,CA,3.3951793093365925,0.02853017287046078,0.005830984236298554,0.0007661652974700036
2017-06-01,699.0,582.0,19224877.0,4.8,29.71,14741.7,CA,3.391483689474516,0.03027327561055397,0.0060858646845959015,0.000766803345477841
2017-07-01,697.0,548.0,19237228.0,4.8,30.21,14571.2,CA,3.4081729953985804,0.028486432660672318,0.007745398661387181,0.0007574480065423147
2017-08-01,698.0,551.0,19241455.0,4.8,29.93,14639.8,CA,3.3988613218646075,0.0286360880713023,0.007639754893795713,0.0007608468278516359
2017-09-01,665.0,558.0,19237249.0,4.7,30.27,14728.7,CA,3.410157123033627,0.029006226410023594,0.0055621258528181445,0.0007656344210131086
2017-10-01,702.0,541.0,19228301.0,4.6,30.69,14887.0,CA,3.4239368686316447,0.028135611149419804,0.00837307466738741,0.0007742233700210955
2017-11-01,672.0,559.0,19218639.0,4.5,30.33,15006.0,CA,3.41213732170049,0.02908634685317727,0.0058797087556512195,0.0007808045096221434
2017-12-01,719.0,564.0,19214570.0,4.5,30.48,15033.1,CA,3.4170707308184456,0.029352725561904325,0.008066795145558813,0.0007823802458238722
2018-01-01,728.0,536.0,19222096.0,4.4,30.63,14756.6,CA,3.421979920844684,0.027884576166927893,0.009988504895615962,0.0007676894340762839
2018-02-01,743.0,565.0,19243453.0,4.3,30.66,14856.1,CA,3.422958873443668,0.029360635017010722,0.009249899173500723,0.000772008017480023
2018-03-01,732.0,607.0,19272324.0,4.3,30.65,14910.7,CA,3.4226326623822203,0.031495942056598884,0.006485984772775717,0.0007736845852114151
2018-04-01,744.0,580.0,19296900.0,4.2,30.91,14937.6,CA,3.431079756144025,0.03005664122216522,0.008498774414543268,0.000774093248138302
2018-05-01,758.0,566.0,19310247.0,4.2,30.71,14982.7,CA,3.424588334452731,0.029310862776638746,0.009942907514336819,0.0007758937521617409
2018-06-01,740.0,547.0,19313643.0,4.2,30.64,15016.5,CA,3.4223063448723905,0.028321948376077988,0.009992936081504665,0.0007775073816990404
2018-07-01,789.0,555.0,19311140.0,4.2,31.06,14833.4,CA,3.435920817720541,0.028739887961042175,0.012117358167358323,0.0007681265839303117
2018-08-01,795.0,585.0,19311464.0,4.2,30.8,14930.2,CA,3.427514689979529,0.030292887167953707,0.010874369752598768,0.0007731262632392863
2018-09-01,778.0,557.0,19319744.0,4.2,31.33,14985.3,CA,3.4445761049641,0.028830609763773267,0.011439074969109321,0.0007756469236859453
2018-10-01,707.0,628.0,19336652.0,4.3,31.28,15160.9,CA,3.4429789156771102,0.03247718374411455,0.004085505598383836,0.0007840498965384494
2018-11-01,796.0,592.0,19357820.0,4.3,31.36,15278.9,CA,3.445533195482207,0.030581956026040122,0.010538376738703016,0.0007892882566322034
2018-12-01,767.0,558.0,19375766.0,4.3,31.99,15304.5,CA,3.4654233539614268,0.028798861423078706,0.010786670317963171,0.0007898784491926667
2019-01-01,757.0,559.0,19383306.0,4.3,32.08,14999.4,CA,3.4682327829983137,0.02883924960994786,0.01021497571157366,0.0007738308418594847
2019-02-01,737.0,505.0,19379073.0,4.3,32.15,15095.2,CA,3.4704124506836282,0.026059038014873054,0.011971676870199106,0.0007789433478061618
2019-03-01,761.0,548.0,19368541.0,4.2,32.11,15138.5,CA,3.4691675081014224,0.02829330304228904,0.01099721450366344,0.0007816024965432348
2019-04-01,774.0,576.0,19360324.0,4.1,32.27,15163.1,CA,3.4741380060638707,0.029751568207226284,0.010227101571234035,0.0007832048678524182
2019-05-01,752.0,608.0,19359399.0,4.0,32.13,15211.0,CA,3.4697901731277674,0.03140593362428245,0.0074382474373300535,0.0007857165400640795
2019-06-01,831.0,597.0,19368378.0,4.0,32.43,15232.6,CA,3.4790839203192268,0.030823438080359648,0.012081548594311821,0.0007864675090500609
2019-07-01,771.0,583.0,19386987.0,4.0,32.38,15083.5,CA,3.477540948249489,0.03007171769393563,0.009697226288953514,0.000778021876220374
2019-08-01,740.0,623.0,19413427.0,4.0,32.4,15166.5,CA,3.4781584227982836,0.032091191318256176,0.0060267566360127965,0.0007812376454708383
2019-09-01,761.0,601.0,19447796.0,4.0,32.9,15201.0,CA,3.493472657771326,0.030903244768713124,0.00822715334940782,0.0007816309879021767
2019-10-01,803.0,589.0,19487390.0,4.0,32.72,15381.7,CA,3.487986511734546,0.03022467349398765,0.0109814603186984,0.0007893155522622578
2019-11-01,756.0,599.0,19530764.0,4.1,32.87,15539.8,CA,3.4925603876761278,0.030669563156873945,0.00803860002609217,0.0007956575585061598
2019-12-01,753.0,620.0,19571469.0,4.1,33.22,15535.9,CA,3.503152104185149,0.0316787666781681,0.006795606400316706,0.0007938034697344385
2020-01-01,792.0,654.0,19603988.0,4.3,33.2,15306.1,CA,3.502549875922443,0.033360559086243066,0.00703938402737239,0.0007807646076910474
2020-02-01,776.0,638.0,19628098.0,4.4,33.59,15405.7,CA,3.5142284036242013,0.032504422996053925,0.007030737262469344,0.000784879920611768
2020-03-01,664.0,551.0,19310026.0,5.5,33.54,15260.2,CA,3.5127387563950627,0.028534399694749246,0.005851882333042948,0.0007902734051212567
2020-04-01,452.0,457.0,18698851.0,16.1,34.79,13001.6,CA,3.5493299891638506,0.02444000436176533,-0.00026739610899086797,0.0006953154501311337
2020-05-01,603.0,1026.0,18560581.0,15.8,34.61,13094.3,CA,3.544142657647253,0.05527844198411677,-0.022790234853100774,0.0007054897688816961
2020-06-01,627.0,797.0,19030336.0,13.8,34.2,13540.6,CA,3.5322256440685598,0.04188050069110708,-0.008933105542645174,0.0007115271112396544
2020-07-01,731.0,712.0,19067483.0,13.1,34.43,13475.8,CA,3.5389282773504322,0.037341058596984195,0.0009964608333464884,0.0007067424683163477
2020-08-01,654.0,631.0,18910905.0,11.8,34.84,13593.8,CA,3.5507661519843023,0.03336699116197771,0.0012162294718312,0.000718833921486042
2020-09-01,666.0,707.0,18658461.0,9.9,34.58,13761.2,CA,3.5432754802551445,0.037891656766332445,-0.0021973945225171572,0.0007375313537381245
2020-10-01,685.0,662.0,18609671.0,9.3,34.74,14117.0,CA,3.5478917608129588,0.0355729018530204,0.0012359165296366604,0.0007585840716904668
2020-11-01,711.0,579.0,18645846.0,9.0,35.18,14270.1,CA,3.560477739309412,0.031052492871602607,0.0070793247997436,0.0007653232789759177
2020-12-01,676.0,575.0,18707388.0,9.0,35.5,14154.9,CA,3.56953269648137,0.03073651971082227,0.005398936505727042,0.0007566475875734228
2021-01-01,694.0,574.0,18763665.0,8.7,35.63,13767.2,CA,3.5731879796177446,0.030591038584413012,0.006395339076880769,0.0007337159344936077
2021-02-01,756.0,580.0,18803302.0,8.6,35.73,14048.5,CA,3.5759906720353185,0.030845646153000148,0.009360058142979355,0.0007471294137593493
2021-03-01,821.0,673.0,18871089.0,8.5,35.65,14178.6,CA,3.573749146860305,0.035663018705491774,0.007842684648458815,0.0007513397875448523
2021-04-01,933.0,638.0,18953854.0,8.4,35.7,14369.8,CA,3.5751506887855933,0.0336607003514958,0.015564116933685361,0.0007581466017412606
2021-05-01,967.0,662.0,18991064.0,8.0,36.15,14507.7,CA,3.5876769486047735,0.034858499765995206,0.016060184937505346,0.0007639224426814633
2021-06-01,1043.0,655.0,19080789.0,7.9,35.69,14553.8,CA,3.574870537502069,0.03432772093439113,0.020334588889379786,0.0007627462365418956
2021-07-01,1206.0,672.0,19078070.0,7.4,35.98,14595.9,CA,3.582963228522387,0.03522368876935665,0.027990252682792337,0.000765061665042638
2021-08-01,1175.0,677.0,19103848.0,7.0,36.36,14729.9,CA,3.5934692693092782,0.0354378866498519,0.02606804660506093,0.0007710436138310983
2021-09-01,1194.0,688.0,19092098.0,6.5,36.15,14762.1,CA,3.5876769486047735,0.03603585106257049,0.026503111391948646,0.0007732047048993778
2021-10-01,1232.0,705.0,19126570.0,6.1,36.42,15137.7,CA,3.595118074299462,0.03685971922827773,0.027553293664258672,0.0007914487542721983
2021-11-01,1208.0,726.0,19146512.0,5.7,36.82,15288.1,CA,3.6060411758049318,0.03791813360052212,0.025174298065360416,0.0007984796395291216
2021-12-01,1199.0,720.0,19209716.0,5.4,37.02,15332.6,CA,3.6114583071453517,0.03748103303557429,0.02493529836672234,0.00079816900989062
2022-01-01,1177.0,669.0,19254374.0,5.2,37.51,15034.5,CA,3.624607564093796,0.03474535188731662,0.026383615483941466,0.0007808355649474764
2022-02-01,1279.0,661.0,19255349.0,4.8,36.85,15235.5,CA,3.6068556186353455,0.034328123577505656,0.03209497786822768,0.0007912346849698751
2022-03-01,1284.0,652.0,19249837.0,4.5,36.81,15297.4,CA,3.60576954739093,0.0338704166689827,0.03283144683251084,0.0007946768588222331
2022-04-01,1309.0,665.0,19265425.0,4.3,37.1,15403.1,CA,3.6136169696133895,0.03451779548076411,0.033427759834003146,0.0007995203843154251
2022-05-01,1360.0,657.0,19259838.0,4.1,37.53,15456.0,CA,3.6251406131469297,0.034112436459745925,0.036500826227094954,0.0008024989618292739
2022-06-01,1221.0,634.0,19261014.0,4.0,37.32,15462.1,CA,3.619529375979143,0.032916231720718336,0.03047606943227392,0.0008027666663863076
2022-07-01,1439.0,606.0,19243485.0,3.9,37.86,15365.6,CA,3.633895145781177,0.03149117740367714,0.04328737752023607,0.0007984832269206956
2022-08-01,1162.0,693.0,19212192.0,3.8,37.55,15444.0,CA,3.6256733782101436,0.03607084501341648,0.02441158197877681,0.0008038645460132815
2022-09-01,1170.0,581.0,19239929.0,4.0,37.68,15491.6,CA,3.629129449708162,0.030197616633616475,0.03061341858382118,0.000805179686473895
2022-10-01,1207.0,602.0,19278884.0,4.1,38.1,15637.7,CA,3.6402142821326553,0.03122587386282318,0.03138148452991366,0.0008111309762536047
2022-11-01,1177.0,608.0,19323800.0,4.3,37.65,15754.8,CA,3.6283329542459026,0.03146379076579141,0.029445554187064658,0.0008153054782185698
2022-12-01,1184.0,568.0,19362803.0,4.4,37.66,15741.0,CA,3.628598523229006,0.02933459582272257,0.031813575751403346,0.0008129504803617534
2023-01-01,937.0,638.0,19397463.0,4.4,38.32,15424.9,CA,3.6459719531026598,0.03289089918614615,0.015414386922660969,0.0007952019292419839
2023-02-01,930.0,592.0,19424892.0,4.5,37.9,15498.5,CA,3.634951112088381,0.030476359920044858,0.017400354143539125,0.0007978680138865122
2023-03-01,898.0,558.0,19448862.0,4.5,37.91,15520.2,CA,3.635214929528243,0.028690624675109525,0.01748174263357928,0.0007980004177108153
2023-04-01,1021.0,455.0,19474196.0,4.5,38.29,15558.9,CA,3.6451887654892032,0.02336425082709448,0.029064101028869176,0.0007989495432828138
2023-05-01,848.0,548.0,19497204.0,4.6,38.06,15647.6,CA,3.6391638618680036,0.028106594155756896,0.01538682161811509,0.0008025560998387256
2023-06-01,901.0,627.0,19518556.0,4.6,37.68,15628.3,CA,3.629129449708162,0.032123277971997516,0.014037923707061117,0.0008006893542739534
2023-07-01,905.0,603.0,19531760.0,4.7,38.4,15453.9,CA,3.648057459593681,0.030872793849607,0.015461996256353755,0.0007912190196889578
2023-08-01,921.0,539.0,19546854.0,4.8,37.85,15528.3,CA,3.6336309798834576,0.0275747698325265,0.019542786782977967,0.0007944142827280543
2023-09-01,852.0,538.0,19559854.0,4.9,38.11,15596.7,CA,3.640476714885769,0.02750531777997934,0.016053289559318798,0.0007973832524516799
2023-10-01,747.0,543.0,19580260.0,5.0,38.53,15719.2,CA,3.6514371586380663,0.027732011730181316,0.010418656340620605,0.0008028085428896245
2023-11-01,756.0,476.0,19584613.0,5.0,38.24,15831.1,CA,3.643882088183201,0.024304794789664724,0.014296938111567485,0.0008083437747787
2023-12-01,785.0,522.0,19611825.0,5.1,38.43,15853.9,CA,3.6488384045767526,0.026616594835003882,0.01341027670805751,0.000808384737269479
2015-01-01,473.0,524.0,13005030.0,4.5,24.36,9805.0,TX,3.192942442841696,0.04029210236347013,-0.003921559581177437,0.0007539390528126425
2015-02-01,426.0,457.0,12996949.0,4.5,24.56,9884.9,TX,3.2011191032789417,0.03516209842786949,-0.00238517516687955,0.000760555419583473
2015-03-01,428.0,484.0,12994457.0,4.5,24.46,9921.2,TX,3.1970391302590264,0.03724665062957229,-0.00430952982490919,0.0007634947731944475
2015-04-01,485.0,474.0,12997813.0,4.4,24.3,9985.7,TX,3.190476350346503,0.03646767344629439,0.0008462962192178023,0.0007682600142039281
2015-05-01,477.0,441.0,13004689.0,4.4,24.28,10039.4,TX,3.1896529661912973,0.033910845541942604,0.0027682322891381715,0.0007719830900992711
2015-06-01,475.0,499.0,13012436.0,4.4,24.16,10070.5,TX,3.184698373066614,0.038347931163696024,-0.001844389474807023,0.0007739135085851719
2015-07-01,559.0,508.0,13021327.0,4.4,24.13,10006.7,TX,3.1834558796369405,0.03901292087972293,0.003916651505641476,0.0007684854239510306
2015-08-01,535.0,473.0,13031358.0,4.5,24.52,10029.3,TX,3.1994891110680106,0.03629706128862395,0.004757754333815401,0.0007696281538731419
2015-09-01,506.0,522.0,13043523.0,4.5,24.36,10070.1,TX,3.192942442841696,0.04001986273187083,-0.0012266624592144316,0.000772038351908453
2015-10-01,578.0,487.0,13062295.0,4.5,24.5,10157.0,TX,3.1986731175506815,0.03728288176005824,0.006966616509579672,0.0007775815811846234
2015-11-01,531.0,512.0,13088927.0,4.5,24.62,10213.7,TX,3.2035591207563074,0.03911703381033449,0.0014516086765553814,0.0007803313441965106
2015-12-01,529.0,482.0,13119457.0,4.5,24.35,10239.9,TX,3.192531849528599,0.036739325415678405,0.0035824653413628325,0.0007805124861493887
2016-01-01,541.0,423.0,13149367.0,4.5,24.61,10060.8,TX,3.2031528644029645,0.03216884888831531,0.008973816001941387,0.0007651166782401007
2016-02-01,565.0,520.0,13176511.0,4.5,24.46,10136.9,TX,3.1970391302590264,0.039464164679102076,0.0034151680972299876,0.0007693159441069036
2016-03-01,619.0,516.0,13200366.0,4.5,24.53,10163.7,TX,3.199896858270398,0.03908982523666389,0.007802813952279808,0.0007699559239493814
2016-04-01,533.0,500.0,13222774.0,4.5,24.43,10228.6,TX,3.195811885269649,0.037813548049751136,0.0024956941712835747,0.0007735593151633689
2016-05-01,549.0,476.0,13245429.0,4.6,24.67,10266.1,TX,3.2055879305412653,0.03593692586325441,0.005511335268944479,0.0007750673836234372
2016-06-01,510.0,435.0,13267182.0,4.7,24.32,10270.6,TX,3.1912990570979662,0.03278767111207188,0.005653046743460669,0.0007741357584451619
2016-07-01,518.0,565.0,13287060.0,4.7,24.4,10216.0,TX,3.1945831322991562,0.04252257459513241,-0.003537276116763227,0.0007688683576351729
2016-08-01,489.0,478.0,13304597.0,4.8,24.42,10241.2,TX,3.1954024686825586,0.03592743169898344,0.0008267819010226315,0.0007697489822502704
2016-09-01,516.0,493.0,13319196.0,4.8,24.58,10293.0,TX,3.201933104137889,0.03701424620525143,0.0017268309588656854,0.0007727943938958477
2016-10-01,467.0,519.0,13330344.0,4.8,25.04,10350.7,TX,3.2204745462318978,0.0389337289420288,-0.003900874576079957,0.0007764765860505926
2016-11-01,511.0,497.0,13340963.0,4.8,24.79,10425.8,TX,3.210440346047099,0.03725368251152484,0.0010493995073668969,0.0007814878131361281
2016-12-01,542.0,477.0,13355421.0,4.8,24.85,10440.8,TX,3.2128577525426376,0.035715834042221506,0.004866937552923266,0.0007817649477317113
2017-01-01,447.0,458.0,13375477.0,4.8,25.37,10265.2,TX,3.2335673736111907,0.034241769471099984,-0.0008224005768168118,0.0007674642182854489
2017-02-01,451.0,511.0,13399052.0,4.7,25.18,10339.6,TX,3.2260500286162013,0.03813702641052516,-0.004477928737047964,0.0007716665328263522
2017-03-01,482.0,506.0,13421751.0,4.7,25.14,10389.1,TX,3.2244602031621015,0.037699999053774726,-0.0017881422476098685,0.0007740495260268203
2017-04-01,488.0,480.0,13442289.0,4.6,25.62,10422.0,TX,3.2433732964685884,0.03570820416076458,0.0005951367360127431,0.0007753143828406011
2017-05-01,448.0,501.0,13460096.0,4.4,25.26,10465.6,TX,3.229222116922345,0.037221131260876596,-0.0039375647840847496,0.0007775278868739124
2017-06-01,476.0,544.0,13475092.0,4.3,25.04,10491.0,TX,3.2204745462318978,0.04037078188408658,-0.005046347735510823,0.0007785475601947652
2017-07-01,465.0,505.0,13488447.0,4.2,25.57,10380.4,TX,3.2414197893030954,0.03743944725437999,-0.0029655007726241576,0.0007695771055036951
2017-08-01,469.0,544.0,13500768.0,4.2,25.24,10404.6,TX,3.228430037673012,0.04029400401517899,-0.005555239524151515,0.0007706672687064914
2017-09-01,526.0,543.0,13513740.0,4.1,25.48,10433.1,TX,3.2378938307039626,0.04018132656096684,-0.0012579789162733633,0.0007720364606689192
2017-10-01,484.0,533.0,13529038.0,4.1,25.82,10531.8,TX,3.2511493854184965,0.03939674055169333,-0.003621839187679124,0.0007784588970775305
2017-11-01,438.0,555.0,13546877.0,4.1,25.6,10612.0,TX,3.242592351485517,0.04096885208302991,-0.008636676925611712,0.0007833539789281323
2017-12-01,431.0,499.0,13568610.0,4.1,25.68,10621.5,TX,3.2457124788217606,0.03677605885938206,-0.005011567139154269,0.0007827994171842216
2018-01-01,503.0,552.0,13595908.0,4.1,25.74,10427.9,TX,3.2480462021679806,0.04060045125342125,-0.0036040255641623937,0.0007669881261332454
2018-02-01,486.0,531.0,13629499.0,4.1,25.69,10522.9,TX,3.2461018111217923,0.03895961252867769,-0.003301662078701499,0.0007720679975104
2018-03-01,493.0,528.0,13665155.0,4.0,25.63,10570.0,TX,3.24376354037598,0.038638420127689733,-0.0025612589099794332,0.0007735001908137888
2018-04-01,474.0,549.0,13694410.0,4.0,25.86,10598.1,TX,3.2526973733437115,0.04008935032615498,-0.005476687203026636,0.000773899715285288
2018-05-01,499.0,621.0,13712961.0,4.0,25.57,10657.1,TX,3.2414197893030954,0.04528562430827303,-0.008896692698243655,0.0007771552766758398
2018-06-01,562.0,585.0,13722218.0,3.9,25.58,10690.2,TX,3.2418107961506966,0.042631592064781364,-0.0016761138760512332,0.0007790431546853432
2018-07-01,591.0,592.0,13725433.0,3.9,26.01,10612.4,TX,3.25848107946056,0.043131608307002044,-7.285744646453048e-05,0.0007731923648601832
2018-08-01,517.0,578.0,13729166.0,3.8,25.85,10652.5,TX,3.2523106009544382,0.042100153789385315,-0.004443095815142741,0.0007759029208329188
2018-09-01,558.0,585.0,13738074.0,3.8,26.22,10670.1,TX,3.2665224783355535,0.04258238818629161,-0.0019653409932134593,0.0007766809233958123
2018-10-01,581.0,622.0,13753322.0,3.8,26.03,10766.0,TX,3.259249719006474,0.045225437170743184,-0.0029810979485538113,0.0007827926954665934
2018-11-01,619.0,531.0,13772019.0,3.8,26.17,10851.1,TX,3.2646137165420543,0.03855643823901202,0.006389767542435136,0.0007879091656786126
2018-12-01,622.0,602.0,13789571.0,3.8,26.56,10854.5,TX,3.279406324608233,0.043656180456955476,0.0014503714437526737,0.0007871528418106698
2019-01-01,614.0,640.0,13802976.0,3.7,26.33,10659.9,TX,3.270708973508218,0.046366812490291946,-0.0018836517574181105,0.0007722899757269736
2019-02-01,594.0,594.0,13813223.0,3.7,26.29,10752.8,TX,3.26918863874179,0.04300227398051852,0.0,0.000778442511208282
2019-03-01,591.0,596.0,13824443.0,3.6,26.09,10775.5,TX,3.261552099148637,0.04311204436952722,-0.00036167822457657065,0.0007794527417849674
2019-04-01,625.0,584.0,13841956.0,3.5,26.07,10817.4,TX,3.2607852279454104,0.04219056902073667,0.0029620091264558274,0.000781493598159104
2019-05-01,600.0,575.0,13867607.0,3.4,26.08,10873.7,TX,3.261168737058452,0.04146353440791912,0.0018027623655617008,0.0007841078853763307
2019-06-01,572.0,551.0,13900435.0,3.4,26.07,10895.7,TX,3.2607852279454104,0.03963904726722581,0.0015107440882245772,0.0007838387791461203
2019-07-01,573.0,577.0,13936883.0,3.5,25.92,10838.3,TX,3.255014871484074,0.04140093591945918,-0.00028700822127874647,0.0007776703011713594
2019-08-01,596.0,578.0,13971964.0,3.5,25.96,10878.7,TX,3.2565568918358894,0.041368557777560835,0.001288294186844455,0.0007786092205791541
2019-09-01,562.0,544.0,14004715.0,3.5,26.31,10900.4,TX,3.269949095052201,0.03884406073240334,0.0012852814212927575,0.0007783378669255318
2019-10-01,542.0,510.0,14034173.0,3.5,26.21,11004.9,TX,3.266141017335315,0.03633986840549849,0.0022801486058351994,0.0007841502310111184
2019-11-01,535.0,499.0,14060143.0,3.5,26.44,11107.7,TX,3.2748780149834857,0.035490392949772985,0.002560429150685025,0.0007900133021406682
2019-12-01,499.0,601.0,14075288.0,3.5,26.82,11101.6,TX,3.2891478778535324,0.04269894868225787,-0.00724674337036656,0.000788729864710406
2020-01-01,529.0,539.0,14072438.0,3.5,26.7,10928.2,TX,3.2846635654062037,0.038301820906938795,-0.0007106089222066567,0.0007765676423658786
2020-02-01,529.0,585.0,14049555.0,3.6,26.94,11005.7,TX,3.293612170982218,0.041638329470221655,-0.0039858913680895945,0.0007833486541032795
2020-03-01,418.0,450.0,13893417.0,5.0,26.88,10954.0,TX,3.2913825156549485,0.032389440265127,-0.0023032490855201425,0.0007884309525871137
2020-04-01,289.0,314.0,13300732.0,12.8,27.44,9732.5,TX,3.3120018028576843,0.023607723244104158,-0.0018795957996898215,0.0007317266448192475
2020-05-01,416.0,739.0,13854813.0,11.7,26.91,10001.8,TX,3.2924979647388146,0.05333886498504166,-0.023313198092244188,0.0007219007575201483
2020-06-01,423.0,563.0,13855506.0,10.1,26.62,10239.9,TX,3.2816628129669656,0.04063366577878859,-0.010104286339307997,0.0007390491548991426
2020-07-01,423.0,510.0,13960798.0,9.3,26.92,10211.2,TX,3.2928695047765273,0.03653086306384492,-0.006231735463832369,0.0007314195076814378
2020-08-01,474.0,541.0,13961664.0,8.0,27.16,10311.3,TX,3.3017453026904953,0.038748962874339335,-0.004798854921591008,0.0007385437724328561
2020-09-01,598.0,550.0,14059000.0,7.7,26.85,10397.4,TX,3.2902658209548736,0.03912084785546625,0.0034141830855679636,0.0007395547336225905
2020-10-01,550.0,546.0,14074423.0,7.1,27.05,10577.2,TX,3.2976870052924907,0.03879377506275035,0.0002842034803131894,0.0007515192629921668
2020-11-01,557.0,561.0,14116639.0,7.0,27.49,10679.7,TX,3.3138223021771545,0.039740337625691215,-0.00028335356595858265,0.0007565327695919688
2020-12-01,546.0,493.0,14146644.0,6.9,27.38,10711.1,TX,3.3098128198603027,0.034849254706628655,0.003746471601321133,0.0007571477729983168
2021-01-01,590.0,525.0,14197617.0,6.8,27.52,10547.9,TX,3.314913013065143,0.03697803652542536,0.004578233093624092,0.0007429345361267317
2021-02-01,642.0,466.0,14215983.0,6.6,28.03,10573.1,TX,3.333275365176697,0.03278000543472794,0.012380431237150467,0.000743747372235884
2021-03-01,734.0,580.0,14243338.0,6.4,27.7,10680.0,TX,3.3214324131932926,0.0407207917132908,0.010812072282494454,0.0007498242336171479
2021-04-01,813.0,596.0,14278926.0,6.2,27.94,10766.2,TX,3.330059353828816,0.04173983393428889,0.015197221415672299,0.0007539922820525858
2021-05-01,867.0,563.0,14311166.0,6.0,28.53,10843.0,TX,3.3509561652254085,0.039339911227359116,0.021242154552605984,0.0007576601375457458
2021-06-01,918.0,594.0,14361525.0,5.8,28.29,10897.3,TX,3.342508385313476,0.04136051011295806,0.02256027824343167,0.0007587843213029256
